user_id,dualband_capability,phonenetwork,newphoneuser,phone_usedays,phoneprice
85915,0,0,0,146,909
85916,1,0,0,140,1399
85917,0,2,0,689,209
85918,1,0,0,513,1399
85919,1,0,0,690,1399
85920,1,2,0,699,209
85921,1,0,0,382,1399
85922,1,0,1,95,1399
85923,0,0,0,202,750
85924,0,0,0,352,990
85925,1,0,0,378,558
85926,1,0,0,443,419
85927,1,0,0,127,209
85928,1,0,1,391,1049
85929,1,0,0,234,718
85930,1,2,0,906,209
85931,1,0,0,207,1049
85932,1,0,0,106,1399
85933,1,0,0,246,1049
85934,0,0,1,212,797
85935,0,0,0,234,909
85936,0,1,0,272,209
85937,1,0,0,746,419
85938,1,0,0,564,559
85939,0,0,0,525,303
85940,0,2,0,701,209
85941,0,1,0,189,705
85942,1,0,0,306,419
85943,0,0,1,511,514
85944,1,2,1,643,209
85945,1,0,0,554,909
85946,1,0,0,521,966
85947,0,1,0,621,705
85948,0,0,0,412,666
85949,0,0,0,66,909
85950,0,0,1,179,1031
85951,0,0,0,692,667
85952,1,0,0,104,981
85953,0,0,1,381,991
85954,1,0,1,726,1049
85955,0,1,1,754,209
85956,1,0,0,646,419
85957,1,0,1,349,1399
85958,1,1,0,687,209
85959,1,0,0,328,1399
85960,1,0,1,341,419
85961,0,2,1,151,209
85962,0,0,0,37,1399
85963,1,0,0,779,430
85964,0,0,0,595,559
85965,1,2,0,726,209
85966,0,0,0,204,909
85967,1,0,0,214,210
85968,0,0,0,411,2099
85969,1,0,0,398,559
85970,1,0,0,446,909
85971,0,1,0,710,209
85972,0,0,0,354,928
85973,1,0,0,597,1049
85974,0,1,0,729,209
85975,1,0,0,363,658
85976,0,0,0,523,209
85977,0,2,0,989,209
85978,1,0,0,307,1049
85979,1,0,0,435,1049
85980,0,1,0,357,209
85981,1,1,0,539,705
85982,0,0,0,302,1038
85983,0,0,0,368,209
85984,1,0,1,622,1049
85985,1,0,1,61,1049
85986,0,1,0,735,559
85987,0,0,0,147,909
85988,1,0,0,187,699
85989,1,0,0,270,1049
85990,1,0,0,300,1399
85991,1,0,1,239,559
85992,1,0,1,151,209
85993,1,0,0,347,699
85994,1,0,0,796,419
85995,0,2,0,327,705
85996,1,0,0,324,909
85997,0,0,0,292,209
85998,1,0,0,672,419
85999,1,0,0,201,1049
86000,0,1,0,384,209
86001,0,0,0,407,909
86002,0,0,0,239,720
86003,0,0,0,126,419
86004,1,0,0,459,559
86005,0,1,0,710,209
86006,1,0,0,260,699
86007,0,0,1,92,954
86008,1,0,0,267,699
86009,1,0,1,253,699
86010,1,0,0,203,909
86011,1,0,0,122,559
86012,1,0,0,333,419
86013,1,0,1,250,1399
86014,1,0,0,277,1049
86015,0,0,1,167,618
86016,1,0,0,332,289
86017,1,1,0,930,209
86018,1,2,1,490,209
86019,1,0,0,205,559
86020,0,2,0,650,209
86021,1,0,0,126,1399
86022,1,0,1,297,1049
86023,0,1,0,659,209
86024,0,0,0,247,909
86025,0,0,0,200,489
86026,1,0,1,61,699
86027,0,0,1,229,909
86028,0,0,0,188,950
86029,0,0,0,202,209
86030,0,1,0,386,209
86031,1,1,0,204,705
86032,1,1,0,728,209
86033,0,1,0,604,705
86034,0,0,1,337,824
86035,0,0,0,310,909
86036,0,0,1,58,631
86037,1,0,0,212,559
86038,0,1,0,288,209
86039,1,0,0,448,1253
86040,0,0,0,327,909
86041,1,0,0,43,699
86042,1,0,0,252,559
86043,1,0,0,427,210
86044,1,0,1,322,1399
86045,0,0,1,28,909
86046,1,0,0,299,699
86047,1,0,0,413,1049
86048,1,0,0,177,1399
86049,1,0,0,61,1399
86050,1,0,0,578,1049
86051,1,0,0,685,909
86052,1,0,0,368,559
86053,1,0,0,239,209
86054,1,0,0,270,1399
86055,0,0,0,519,909
86056,1,0,0,205,1399
86057,0,2,0,503,705
86058,1,0,0,326,1049
86059,0,1,0,727,209
86060,1,0,0,480,1049
86061,1,0,0,330,1049
86062,0,1,1,835,209
86063,1,0,0,329,1049
86064,0,0,0,570,909
86065,0,0,1,98,1432
86066,1,0,0,358,1049
86067,0,1,1,1440,705
86068,1,0,1,402,1049
86069,0,2,0,979,209
86070,1,1,0,1053,209
86071,0,0,0,349,400
86072,1,0,0,596,1049
86073,0,0,0,154,705
86074,1,1,0,582,209
86075,1,0,0,284,1388
86076,0,0,0,332,1005
86077,1,2,0,650,209
86078,1,0,0,316,419
86079,1,0,0,382,1033
86080,1,0,0,161,668
86081,1,0,0,405,1399
86082,1,0,0,22,1049
86083,1,2,0,717,209
86084,0,2,0,119,209
86085,1,0,0,280,1049
86086,1,0,0,489,953
86087,0,0,0,225,1122
86088,1,0,0,346,387
86089,1,0,0,62,699
86090,0,0,0,213,611
86091,0,0,0,67,909
86092,1,1,0,750,209
86093,1,0,0,743,559
86094,1,0,0,246,1049
86095,1,0,0,451,1049
86096,1,2,1,1004,209
86097,1,0,0,518,559
86098,1,0,0,360,559
86099,1,0,0,452,415
86100,1,0,0,302,1399
86101,1,0,1,522,330
86102,0,2,0,684,209
86103,0,0,0,36,705
86104,1,0,0,111,669
86105,1,0,0,381,1049
86106,0,0,0,153,909
86107,0,2,0,656,209
86108,1,0,1,69,699
86109,1,0,0,10,909
86110,0,0,0,624,705
86111,1,0,0,222,909
86112,0,2,0,1182,209
86113,1,0,0,89,699
86114,1,0,0,725,419
86115,0,1,0,720,209
86116,1,0,0,159,909
86117,0,0,0,145,1058
86118,1,0,0,446,1013
86119,0,0,0,232,860
86120,1,0,0,54,699
86121,1,1,0,754,209
86122,1,2,1,191,209
86123,1,0,0,364,541
86124,1,0,0,184,209
86125,0,1,1,692,559
86126,1,2,0,990,705
86127,1,0,0,320,909
86128,0,0,0,296,571
86129,1,0,0,210,1399
86130,0,0,0,88,909
86131,0,1,0,45,705
86132,1,1,1,400,209
86133,0,0,0,340,650
86134,1,0,1,302,1031
86135,1,0,0,234,1399
86136,0,2,0,371,209
86137,1,0,1,384,983
86138,1,1,0,1243,209
86139,0,0,0,112,748
86140,1,0,0,187,699
86141,1,0,0,33,909
86142,1,1,0,432,705
86143,1,0,0,406,559
86144,0,1,0,119,209
86145,0,0,0,183,1081
86146,1,0,0,241,699
86147,1,0,0,362,485
86148,1,0,0,677,559
86149,0,2,0,990,209
86150,1,0,0,305,1399
86151,1,0,0,249,764
86152,1,0,0,89,1399
86153,1,0,0,340,1093
86154,1,0,1,243,909
86155,1,0,0,359,1253
86156,0,1,0,237,705
86157,1,1,0,346,209
86158,0,0,1,261,835
86159,1,0,1,309,559
86160,0,1,0,370,209
86161,1,0,0,262,699
86162,1,0,0,157,709
86163,0,2,0,802,209
86164,0,0,0,161,909
86165,1,0,0,209,1049
86166,1,0,0,347,1399
86167,0,2,0,346,705
86168,1,0,0,442,1049
86169,0,0,0,704,209
86170,1,0,0,212,699
86171,0,1,0,803,209
86172,0,1,0,577,209
86173,0,0,1,413,909
86174,1,0,0,308,405
86175,1,0,1,234,1386
86176,0,1,0,769,705
86177,1,0,0,430,1049
86178,1,0,0,344,1049
86179,0,2,0,753,209
86180,1,0,0,178,1049
86181,1,0,0,280,559
86182,1,0,0,38,699
86183,0,0,0,235,909
86184,1,0,1,446,419
86185,0,0,1,392,566
86186,1,0,0,170,3499
86187,0,0,0,155,841
86188,0,0,0,99,909
86189,1,0,0,309,419
86190,1,0,0,395,1049
86191,1,0,0,317,559
86192,1,0,0,164,209
86193,0,2,0,458,705
86194,1,0,0,272,1049
86195,0,0,0,8,909
86196,1,0,0,426,699
86197,1,2,0,830,209
86198,1,0,0,109,1049
86199,1,0,0,120,1049
86200,1,0,0,276,909
86201,1,0,0,653,559
86202,1,2,0,901,209
86203,1,0,0,320,419
86204,1,0,0,262,1049
86205,0,0,0,40,909
86206,0,0,0,204,559
86207,0,0,0,272,814
86208,1,0,0,172,1049
86209,1,0,0,138,1399
86210,1,0,0,211,1049
86211,0,0,0,218,209
86212,0,0,0,169,909
86213,0,0,0,600,209
86214,0,2,0,1212,209
86215,0,0,1,369,1189
86216,1,0,1,184,559
86217,1,0,0,351,1049
86218,1,0,0,16,559
86219,0,0,0,290,615
86220,1,0,0,415,419
86221,0,1,0,1068,209
86222,1,1,0,891,209
86223,1,0,0,334,699
86224,1,0,0,410,1049
86225,1,0,0,244,1049
86226,1,0,0,351,1049
86227,0,2,0,1059,209
86228,1,0,0,243,1049
86229,1,0,0,331,419
86230,1,0,0,352,699
86231,1,0,0,304,419
86232,0,1,0,842,242
86233,1,0,0,222,809
86234,1,0,0,330,1049
86235,0,0,0,425,966
86236,1,0,1,1,699
86237,1,0,0,402,1049
86238,1,0,0,220,1049
86239,0,0,0,613,705
86240,0,1,0,293,201
86241,1,1,0,640,705
86242,1,1,0,485,705
86243,1,2,0,879,209
86244,1,0,0,204,699
86245,1,0,0,317,909
86246,1,0,0,228,699
86247,0,0,0,249,285
86248,0,1,0,827,209
86249,1,0,0,276,699
86250,1,0,0,230,699
86251,0,0,1,238,705
86252,1,0,0,226,1049
86253,1,1,0,291,209
86254,1,0,0,334,1049
86255,1,0,0,536,1049
86256,0,0,1,221,939
86257,0,1,0,376,508
86258,1,0,0,248,1399
86259,1,1,0,894,209
86260,0,0,0,476,490
86261,1,0,0,64,1049
86262,0,0,0,274,550
86263,1,0,1,381,1049
86264,0,0,1,207,909
86265,1,0,0,113,836
86266,1,0,0,230,209
86267,1,0,0,360,1049
86268,1,0,1,483,945
86269,1,0,0,210,1049
86270,1,0,1,205,1049
86271,1,0,0,153,1049
86272,1,2,0,588,705
86273,1,0,1,621,419
86274,1,0,0,422,1399
86275,1,0,0,314,1049
86276,1,0,0,502,1005
86277,1,2,0,831,209
86278,0,0,0,255,926
86279,0,0,0,319,561
86280,1,0,0,389,1049
86281,1,0,1,255,962
86282,1,0,1,392,1049
86283,0,1,0,605,312
86284,0,2,0,575,209
86285,1,1,0,918,705
86286,1,0,0,202,1049
86287,1,0,0,157,699
86288,0,2,0,514,209
86289,1,0,1,364,1049
86290,0,0,0,756,209
86291,1,0,0,360,909
86292,0,1,0,345,209
86293,1,0,0,244,699
86294,1,0,0,184,699
86295,1,0,0,720,909
86296,1,0,0,510,1049
86297,1,0,0,264,559
86298,1,0,0,107,909
86299,1,0,0,742,209
86300,0,1,0,470,209
86301,1,0,0,628,559
86302,1,0,1,403,1049
86303,1,0,0,259,699
86304,1,0,1,213,1049
86305,1,2,0,730,209
86306,1,0,0,328,699
86307,0,0,0,258,893
86308,1,0,0,228,1049
86309,1,2,0,769,705
86310,0,0,1,595,622
86311,0,0,0,60,559
86312,0,0,0,417,635
86313,1,0,0,464,559
86314,0,0,0,134,909
86315,1,0,0,778,1049
86316,1,0,0,363,559
86317,1,0,1,337,559
86318,1,0,0,321,1399
86319,1,0,0,205,1049
86320,0,0,0,361,1028
86321,0,0,0,278,909
86322,1,1,0,956,209
86323,1,0,0,374,1049
86324,1,0,0,218,909
86325,1,0,0,342,1049
86326,1,1,0,440,209
86327,1,0,1,100,1168
86328,1,0,0,237,559
86329,1,0,0,153,209
86330,1,1,0,805,209
86331,1,1,0,279,209
86332,1,0,0,318,1049
86333,1,0,0,354,419
86334,0,0,0,298,993
86335,1,0,0,515,909
86336,1,2,0,203,705
86337,1,0,1,44,699
86338,1,0,0,184,909
86339,1,0,0,440,486
86340,1,1,0,728,209
86341,0,0,0,381,909
86342,1,0,0,694,499
86343,0,2,0,618,209
86344,1,0,0,236,819
86345,1,0,0,149,209
86346,1,0,0,372,480
86347,0,0,1,353,909
86348,1,0,0,662,909
86349,0,1,0,568,705
86350,1,0,0,54,209
86351,1,0,0,404,1049
86352,0,1,0,732,209
86353,1,0,0,250,419
86354,1,0,1,263,909
86355,1,0,0,451,559
86356,0,0,0,512,705
86357,1,0,0,373,909
86358,1,0,0,527,559
86359,0,1,0,98,705
86360,0,0,0,267,727
86361,0,1,0,470,559
86362,0,0,0,238,947
86363,1,0,0,148,1003
86364,1,0,0,496,419
86365,0,0,0,563,469
86366,1,0,1,202,1049
86367,1,0,0,151,1049
86368,1,0,0,250,929
86369,1,0,0,425,1049
86370,1,0,0,510,1049
86371,0,0,0,75,909
86372,1,0,1,34,1749
86373,0,2,0,732,209
86374,1,0,0,258,1049
86375,0,1,0,43,705
86376,0,0,0,584,209
86377,1,0,0,526,559
86378,0,0,0,656,249
86379,0,2,0,338,705
86380,0,2,0,774,209
86381,1,0,0,594,909
86382,1,0,0,456,419
86383,0,1,0,955,263
86384,1,0,0,380,1049
86385,1,0,0,175,1399
86386,1,0,0,338,1049
86387,0,0,0,387,234
86388,1,0,0,326,1399
86389,1,0,0,208,1049
86390,0,2,1,313,209
86391,0,0,0,286,909
86392,1,0,0,172,559
86393,1,0,0,230,1049
86394,0,1,0,322,209
86395,1,0,0,462,1049
86396,1,0,0,316,1049
86397,1,0,0,68,909
86398,0,0,0,83,909
86399,1,0,0,338,1049
86400,1,0,0,534,1399
86401,1,0,0,584,1049
86402,0,1,0,541,209
86403,1,0,0,183,1049
86404,1,0,0,305,559
86405,1,0,0,262,1049
86406,1,0,1,71,1399
86407,0,0,1,163,699
86408,1,0,0,353,1399
86409,0,0,1,19,1399
86410,1,0,0,62,1399
86411,1,0,0,322,559
86412,1,0,0,333,699
86413,1,0,1,411,699
86414,0,0,0,486,959
86415,0,0,0,108,909
86416,0,2,0,474,209
86417,1,0,0,380,1049
86418,0,1,0,394,705
86419,0,1,1,605,209
86420,0,1,1,756,209
86421,1,0,0,564,909
86422,1,0,0,176,1049
86423,1,0,1,396,909
86424,1,1,0,781,209
86425,1,0,0,307,481
86426,0,2,0,608,209
86427,1,0,1,460,909
86428,0,0,0,59,909
86429,1,0,0,179,909
86430,1,0,1,327,559
86431,1,0,0,157,699
86432,1,0,1,29,954
86433,1,0,0,323,419
86434,1,1,0,689,209
86435,1,0,0,266,1049
86436,1,0,0,109,1173
86437,0,1,0,781,209
86438,1,0,0,116,1399
86439,0,1,0,41,209
86440,0,0,0,323,705
86441,1,0,0,295,602
86442,1,0,0,561,1049
86443,1,0,0,69,909
86444,0,2,1,1441,209
86445,1,2,0,676,705
86446,1,0,0,393,1399
86447,1,0,0,200,1049
86448,0,0,0,586,209
86449,0,2,0,469,705
86450,1,0,0,824,559
86451,0,2,0,812,209
86452,0,0,0,418,559
86453,1,0,0,352,1399
86454,1,0,0,107,559
86455,1,0,0,363,559
86456,1,0,0,21,1399
86457,1,1,0,919,209
86458,1,0,0,378,419
86459,1,0,0,249,1399
86460,1,0,0,327,419
86461,1,0,0,787,419
86462,1,0,0,62,1399
86463,1,0,0,313,1049
86464,1,0,0,262,419
86465,0,1,1,134,209
86466,1,0,0,524,1049
86467,1,2,0,583,209
86468,0,0,1,290,313
86469,1,0,1,322,559
86470,1,0,0,272,699
86471,1,0,0,403,705
86472,0,1,0,664,705
86473,0,0,0,238,643
86474,1,0,0,240,909
86475,0,0,0,321,943
86476,0,0,1,125,750
86477,0,0,1,333,909
86478,1,0,0,415,1327
86479,1,2,0,1180,209
86480,1,0,1,74,699
86481,0,0,0,280,909
86482,1,0,0,422,1399
86483,0,1,1,115,209
86484,0,2,0,1112,209
86485,0,0,0,328,1042
86486,1,1,1,524,705
86487,0,0,0,93,1290
86488,0,2,0,921,209
86489,1,0,0,488,421
86490,0,2,0,511,705
86491,1,0,0,438,559
86492,0,1,0,910,209
86493,1,0,0,219,1049
86494,1,0,0,159,209
86495,1,0,0,197,1049
86496,1,0,0,413,1399
86497,0,0,0,540,209
86498,1,1,0,399,209
86499,0,0,0,634,705
86500,0,1,0,401,705
86501,1,0,0,22,1049
86502,0,1,0,1316,705
86503,1,0,0,394,699
86504,0,2,0,579,209
86505,1,0,1,306,559
86506,1,0,0,219,559
86507,0,1,0,300,209
86508,1,0,1,119,1049
86509,1,0,0,350,1132
86510,1,0,0,412,1049
86511,1,0,0,419,1049
86512,1,0,0,306,559
86513,0,2,1,507,705
86514,1,0,0,583,559
86515,0,1,0,826,705
86516,1,1,0,394,209
86517,0,0,0,388,909
86518,1,0,0,187,1049
86519,1,0,0,269,942
86520,1,0,0,368,1360
86521,1,0,0,381,1049
86522,1,0,0,154,909
86523,1,0,0,96,1399
86524,1,0,0,233,1351
86525,1,0,0,333,1049
86526,1,0,1,302,986
86527,1,0,0,518,419
86528,1,0,0,351,955
86529,1,0,0,295,857
86530,0,1,1,476,705
86531,1,1,0,586,209
86532,1,0,0,52,419
86533,0,0,0,39,1318
86534,1,0,0,140,1049
86535,0,2,0,446,705
86536,1,0,1,81,699
86537,1,0,0,734,1049
86538,0,1,0,581,705
86539,0,2,0,331,705
86540,1,0,1,537,419
86541,0,2,0,356,209
86542,1,0,0,389,1049
86543,1,0,0,422,969
86544,1,0,0,268,559
86545,1,0,0,210,1399
86546,1,0,0,242,909
86547,1,0,0,261,1049
86548,0,1,0,454,419
86549,1,0,0,202,1319
86550,0,0,0,105,909
86551,1,0,0,170,559
86552,1,1,0,494,209
86553,1,0,0,490,1049
86554,1,0,0,403,1049
86555,0,1,0,970,209
86556,1,0,0,168,899
86557,1,0,0,358,486
86558,0,1,1,248,209
86559,1,0,0,478,1049
86560,0,0,0,226,980
86561,1,0,0,223,559
86562,1,0,0,302,909
86563,1,0,0,229,1399
86564,1,0,0,622,419
86565,1,0,0,468,909
86566,0,1,1,864,209
86567,1,0,0,205,699
86568,1,1,0,199,209
86569,1,0,0,416,598
86570,0,0,0,701,308
86571,1,0,0,165,909
86572,1,0,1,319,1049
86573,0,0,1,243,897
86574,1,0,0,269,582
86575,0,0,0,75,699
86576,0,0,0,363,1009
86577,1,0,0,427,1049
86578,0,0,1,363,1007
86579,1,0,0,497,1049
86580,1,2,0,808,209
86581,0,1,0,544,209
86582,1,1,0,348,209
86583,0,2,0,1757,209
86584,0,1,0,893,209
86585,1,0,0,183,559
86586,1,0,0,444,419
86587,1,0,0,196,1093
86588,0,2,0,1315,209
86589,1,0,1,339,559
86590,1,0,0,118,1399
86591,1,1,0,363,209
86592,1,0,0,78,699
86593,0,0,0,206,1399
86594,1,0,0,293,1049
86595,1,0,0,30,559
86596,1,0,0,451,1049
86597,1,0,1,213,945
86598,1,0,0,604,1386
86599,0,1,0,666,705
86600,0,0,0,224,987
86601,1,1,0,787,705
86602,1,0,0,411,1399
86603,1,0,0,250,1399
86604,0,0,0,271,209
86605,1,0,0,248,1049
86606,1,0,0,405,1049
86607,1,0,0,270,279
86608,1,0,0,471,559
86609,1,0,0,526,1049
86610,0,0,0,399,1021
86611,1,0,0,97,1399
86612,1,0,0,217,1049
86613,0,2,0,1196,209
86614,1,0,0,179,209
86615,0,1,0,602,209
86616,1,0,0,202,1049
86617,0,1,0,637,209
86618,1,0,0,119,699
86619,1,0,0,494,419
86620,1,0,0,185,909
86621,1,1,0,477,705
86622,1,0,0,325,1399
86623,1,0,0,346,699
86624,1,0,0,284,1049
86625,1,0,0,41,1049
86626,1,0,0,474,1399
86627,1,0,0,264,1049
86628,1,0,0,362,559
86629,1,0,0,364,1049
86630,1,2,0,990,209
86631,1,0,0,263,699
86632,0,1,1,793,559
86633,0,0,0,209,559
86634,0,0,1,208,981
86635,1,0,1,93,559
86636,1,0,0,466,559
86637,1,0,0,357,699
86638,0,2,0,1475,209
86639,0,1,0,202,209
86640,1,0,0,560,559
86641,1,1,1,62,209
86642,1,0,0,41,209
86643,1,0,0,146,1049
86644,0,0,0,328,909
86645,1,0,0,518,1049
86646,0,0,0,189,994
86647,1,0,0,496,1049
86648,1,1,1,208,209
86649,1,0,0,271,909
86650,1,0,0,307,909
86651,0,0,0,138,1007
86652,1,1,0,924,209
86653,1,0,0,358,909
86654,0,2,1,1034,209
86655,1,0,1,89,924
86656,1,1,0,374,209
86657,1,0,1,534,767
86658,0,0,0,309,921
86659,1,0,1,176,909
86660,1,0,0,244,699
86661,1,0,1,404,559
86662,1,0,0,10,1399
86663,1,0,0,217,1049
86664,0,1,0,1231,209
86665,0,0,0,206,209
86666,1,0,0,173,1399
86667,0,0,0,302,909
86668,1,0,1,236,909
86669,0,0,0,333,909
86670,0,2,0,300,209
86671,1,0,0,287,419
86672,1,0,0,434,1212
86673,1,0,0,186,1049
86674,1,0,0,292,699
86675,0,0,1,326,364
86676,1,1,0,977,209
86677,1,0,0,586,419
86678,1,0,0,421,1049
86679,0,2,0,27,209
86680,0,1,1,945,419
86681,0,0,0,208,705
86682,1,0,0,335,1049
86683,1,0,1,187,699
86684,1,0,0,618,417
86685,1,0,0,148,909
86686,0,0,0,232,1006
86687,1,0,0,430,1049
86688,1,0,0,193,1399
86689,1,0,0,325,957
86690,1,0,1,383,1049
86691,1,0,0,275,648
86692,0,0,0,160,909
86693,1,0,0,336,1049
86694,0,0,0,151,999
86695,1,0,0,395,312
86696,1,0,0,98,1049
86697,1,0,0,319,699
86698,1,0,0,462,559
86699,1,0,0,623,419
86700,1,0,0,273,559
86701,0,0,1,114,705
86702,0,0,0,222,274
86703,0,0,1,318,909
86704,1,0,0,458,1049
86705,0,0,0,403,209
86706,1,1,0,839,209
86707,1,0,0,329,1288
86708,1,0,0,491,1049
86709,1,0,0,314,909
86710,0,0,0,263,909
86711,0,0,0,459,705
86712,1,0,0,426,419
86713,0,0,0,95,909
86714,1,0,0,399,909
86715,0,0,0,356,875
86716,1,0,1,492,1049
86717,0,0,0,223,960
86718,1,0,1,541,1027
86719,0,0,1,226,994
86720,1,0,0,361,434
86721,1,0,0,354,419
86722,1,0,1,293,559
86723,0,0,0,130,609
86724,0,0,0,423,1016
86725,0,0,0,241,209
86726,0,0,0,787,327
86727,0,2,0,1430,705
86728,0,0,1,357,502
86729,1,0,0,170,1049
86730,0,1,0,783,209
86731,0,0,0,137,322
86732,1,0,0,470,559
86733,1,0,0,473,446
86734,0,2,0,418,705
86735,1,0,0,485,1049
86736,0,1,0,120,209
86737,1,0,0,382,699
86738,0,0,0,276,261
86739,0,2,0,1208,209
86740,1,0,0,465,559
86741,0,1,0,659,559
86742,0,1,0,327,705
86743,1,0,1,147,1049
86744,1,0,0,188,1399
86745,1,0,0,205,1049
86746,1,0,0,398,644
86747,1,0,0,398,419
86748,1,1,0,209,209
86749,0,1,0,282,209
86750,1,0,0,248,1399
86751,0,0,0,61,2799
86752,1,0,0,216,909
86753,1,0,0,398,1049
86754,1,0,1,458,1399
86755,1,0,0,387,699
86756,1,0,1,353,964
86757,1,2,0,821,209
86758,1,0,0,446,559
86759,1,0,0,483,1049
86760,0,0,0,398,423
86761,1,0,1,422,1049
86762,1,0,0,701,419
86763,1,0,0,209,559
86764,1,0,0,497,419
86765,1,0,1,311,393
86766,1,0,0,514,1049
86767,0,2,0,385,705
86768,1,0,1,446,559
86769,1,0,0,504,559
86770,0,2,0,1199,209
86771,0,0,1,110,831
86772,1,0,0,205,928
86773,1,0,1,386,1399
86774,0,2,0,367,209
86775,1,2,0,815,209
86776,1,0,0,331,1049
86777,1,0,0,456,1049
86778,0,1,0,1044,209
86779,1,2,0,827,209
86780,0,1,0,728,209
86781,1,0,0,459,1399
86782,0,2,0,361,209
86783,0,2,0,1213,209
86784,1,0,0,241,419
86785,1,0,0,251,1167
86786,1,0,0,432,909
86787,0,0,0,143,909
86788,1,0,0,208,699
86789,1,1,1,332,705
86790,1,0,0,736,1049
86791,0,0,0,677,705
86792,1,0,0,57,1049
86793,1,0,0,325,1399
86794,0,1,0,534,209
86795,0,0,0,202,995
86796,1,0,0,36,1399
86797,1,0,0,656,559
86798,0,0,1,143,209
86799,0,0,0,410,238
86800,1,0,0,129,1399
86801,0,1,0,319,209
86802,0,1,1,595,209
86803,1,1,1,375,209
86804,1,0,0,77,559
86805,1,0,0,35,209
86806,1,1,0,958,209
86807,1,0,0,338,559
86808,1,0,1,585,1049
86809,1,0,1,258,1049
86810,1,2,1,901,209
86811,0,1,0,919,209
86812,1,0,0,461,909
86813,0,0,1,78,909
86814,1,0,0,86,699
86815,1,0,0,378,559
86816,0,1,0,785,209
86817,1,0,0,239,271
86818,0,0,0,351,909
86819,1,1,1,1127,209
86820,1,0,0,205,1049
86821,1,0,0,120,1030
86822,1,0,1,362,543
86823,0,0,0,221,909
86824,0,1,0,354,209
86825,1,0,0,430,1049
86826,1,0,0,356,419
86827,0,0,0,343,909
86828,1,0,0,238,1049
86829,1,0,0,226,699
86830,1,0,0,131,1275
86831,1,0,0,48,1399
86832,1,0,0,346,909
86833,1,0,0,186,209
86834,0,0,0,182,943
86835,1,0,0,370,419
86836,0,0,0,204,909
86837,1,0,0,186,1399
86838,0,1,0,648,705
86839,0,0,0,467,209
86840,1,0,0,281,699
86841,1,0,0,481,530
86842,1,0,1,186,1039
86843,0,1,0,773,209
86844,1,0,0,465,1049
86845,1,0,0,40,699
86846,1,0,1,286,209
86847,1,0,0,307,1099
86848,0,0,0,210,340
86849,1,0,0,387,909
86850,1,0,0,554,909
86851,1,0,1,88,1324
86852,1,0,0,639,1049
86853,1,0,0,178,834
86854,0,2,0,302,705
86855,1,0,0,650,419
86856,0,0,0,301,909
86857,0,1,0,25,209
86858,0,1,0,366,209
86859,1,0,0,367,419
86860,0,1,0,476,209
86861,0,0,0,221,610
86862,1,0,1,374,699
86863,1,0,0,249,639
86864,0,0,0,567,705
86865,0,1,0,786,209
86866,1,0,0,182,1049
86867,1,0,1,274,699
86868,1,0,0,477,1399
86869,1,0,0,408,1019
86870,1,0,0,354,699
86871,1,0,0,212,559
86872,1,0,0,335,1049
86873,1,0,0,24,1049
86874,1,0,1,96,1049
86875,0,0,0,530,281
86876,0,0,0,167,823
86877,1,0,0,437,419
86878,0,0,0,309,705
86879,0,0,0,346,909
86880,1,2,0,752,209
86881,1,0,0,634,419
86882,1,0,0,300,1049
86883,1,0,0,635,559
86884,0,1,0,409,705
86885,1,0,0,259,1049
86886,0,2,0,654,209
86887,0,0,1,168,662
86888,0,0,1,278,932
86889,1,1,0,416,209
86890,0,0,0,230,909
86891,1,0,0,277,419
86892,1,0,0,426,868
86893,1,0,0,422,559
86894,0,1,1,58,705
86895,1,0,0,286,1399
86896,1,0,0,296,1399
86897,1,0,0,626,419
86898,0,0,0,521,909
86899,1,0,0,212,454
86900,0,0,0,251,951
86901,0,0,0,120,909
86902,0,1,0,255,209
86903,1,0,0,172,1049
86904,1,0,0,68,1049
86905,0,1,0,272,2799
86906,1,0,0,337,419
86907,1,0,0,300,279
86908,0,0,0,458,209
86909,1,0,0,549,909
86910,0,1,0,446,705
86911,1,0,0,325,1281
86912,1,0,0,361,419
86913,1,2,0,733,209
86914,1,0,0,356,1049
86915,1,0,1,347,1188
86916,1,1,0,796,209
86917,0,0,0,238,209
86918,0,0,1,304,699
86919,1,0,0,198,1049
86920,1,0,0,235,1049
86921,1,0,0,310,419
86922,1,1,0,426,209
86923,0,0,0,367,1022
86924,1,2,0,1034,705
86925,1,0,0,293,909
86926,1,0,0,432,1049
86927,1,0,0,334,1049
86928,1,0,0,333,1399
86929,1,0,0,237,1049
86930,0,0,0,460,909
86931,0,0,0,318,419
86932,1,2,1,846,209
86933,0,1,0,381,559
86934,1,0,0,278,1399
86935,1,0,0,270,1399
86936,1,0,0,408,1049
86937,1,0,0,373,1290
86938,0,0,0,656,270
86939,0,0,0,304,209
86940,1,1,0,757,209
86941,0,1,0,1177,209
86942,0,1,1,600,705
86943,1,0,0,337,1399
86944,1,0,0,146,909
86945,1,1,0,722,215
86946,1,0,0,684,909
86947,0,0,0,18,1036
86948,1,0,0,482,1049
86949,0,0,1,506,923
86950,0,1,0,909,209
86951,0,0,0,263,419
86952,1,0,0,194,699
86953,1,0,0,214,1049
86954,0,1,0,814,283
86955,1,0,1,527,909
86956,1,0,1,550,498
86957,1,0,0,352,1399
86958,1,0,0,240,1049
86959,1,0,0,75,1399
86960,1,0,1,576,429
86961,1,0,0,318,1104
86962,1,0,0,469,559
